Date,Extent
2014-02-28,14.417571428571426
2014-03-31,14.757516129032258
2014-04-30,14.087866666666669
2014-05-31,12.700709677419352
2014-06-30,11.0326
2014-07-31,8.108451612903226
2014-08-31,6.077870967741935
2014-09-30,5.219933333333333
2014-10-31,7.232451612903224
2014-11-30,10.1146
2014-12-31,12.352580645161291
2015-01-31,13.602322580645163
2015-02-28,14.400642857142858
2015-03-31,14.370516129032255
2015-04-30,13.89316666666667
2015-05-31,12.468096774193548
2015-06-30,10.878899999999996
2015-07-31,8.377870967741936
2015-08-31,5.5987419354838694
2015-09-30,4.615766666666665
2015-10-31,6.966225806451613
2015-11-30,9.846166666666667
2015-12-31,12.044774193548388
2016-01-31,13.456774193548387
2016-02-29,14.202724137931032
2016-03-31,14.39993548387097
2016-04-30,13.681266666666666
2016-05-31,11.924419354838712
2016-06-30,10.4129
2016-07-31,7.937548387096773
2016-08-31,5.370548387096773
2016-09-30,4.528499999999999
2016-10-31,6.081645161290322
2016-11-30,8.657833333333334
2016-12-31,11.45941935483871
2017-01-31,13.190129032258065
2017-02-28,14.119428571428571
2017-03-31,14.290064516129029
2017-04-30,13.753466666666665
2017-05-31,12.630451612903226
2017-06-30,10.756400000000001
2017-07-31,7.9393548387096775
2017-08-31,5.480645161290323
2017-09-30,4.821900000000001
2017-10-31,6.7671290322580635
2017-11-30,9.492833333333333
2017-12-31,11.742677419354838
2018-01-31,13.077354838709674
2018-02-28,13.967250000000002
2018-03-31,14.297580645161291
2018-04-30,13.696066666666667
2018-05-31,12.232032258064516
2018-06-30,10.7775
2018-07-31,8.26809677419355
2018-08-31,5.614806451612902
2018-09-30,4.785233333333332
2018-10-31,6.134096774193547
2018-11-30,9.823133333333333
2018-12-31,11.86148387096774
2019-01-31,13.567225806451615
2019-02-28,14.393678571428572
2019-03-31,14.57364516129032
2019-04-30,13.434433333333336
2019-05-31,12.185903225806452
2019-06-30,10.5936
2019-07-31,7.589322580645163
2019-08-31,5.026322580645162
2019-09-30,4.363900000000001
2019-10-31,5.734903225806451
2019-11-30,9.352833333333333
2019-12-31,11.903096774193546
2020-01-31,13.635870967741935
2020-02-29,14.642137931034485
2020-03-31,14.730000000000004
2020-04-30,13.6215
2020-05-31,12.343129032258062
2020-06-30,10.592833333333335
2020-07-31,7.293967741935483
2020-08-31,5.07
2020-09-30,4.000533333333333
2020-10-31,5.334
2020-11-30,8.985166666666665
2020-12-31,11.72945161290323
2021-01-31,13.475612903225805
2021-02-28,14.386269230769233
2021-03-31,14.644967741935483
2021-04-30,13.837533333333335
2021-05-31,12.662064516129032
2021-06-30,10.706599999999998
2021-07-31,7.688870967741937
2021-08-31,5.753870967741936
2021-09-30,4.915366666666667
2021-10-31,6.770258064516129
