YrMo,year,month,anomaly,total_uncertainty,lower_bound_95pct,upper_bound_95pct
1850.0833333333333,1850,1,-0.35138,0.14007,-0.453,-0.2695
1850.1666666666667,1850,2,-0.34437,0.13852,-0.4475,-0.2615
1850.25,1850,3,-0.58001,0.1506,-0.678,-0.5005
1850.3333333333333,1850,4,-0.34221999999999997,0.13522,-0.439,-0.263
1850.4166666666667,1850,5,-0.25093000000000004,0.12226,-0.3375,-0.181
1850.5,1850,6,-0.25486,0.13404000000000002,-0.341,-0.1825
1850.5833333333333,1850,7,-0.20818000000000003,0.12351,-0.296,-0.136
1850.6666666666667,1850,8,-0.31233,0.12127,-0.3995,-0.242
1850.75,1850,9,-0.34318000000000004,0.11724000000000001,-0.4385,-0.2685
1850.8333333333333,1850,10,-0.35998,0.12613,-0.4645,-0.2785
1850.9166666666667,1850,11,-0.13705,0.12080999999999999,-0.2435,-0.0525
1851.0,1850,12,-0.22955,0.12035,-0.3315,-0.1475
1851.0833333333333,1851,1,-0.27433,0.1207,-0.374,-0.1955
1851.1666666666667,1851,2,-0.29522,0.12595,-0.3935,-0.214
1851.25,1851,3,-0.25085999999999997,0.12372999999999999,-0.35,-0.1705
1851.3333333333333,1851,4,-0.42783999999999994,0.12816,-0.524,-0.3495
1851.4166666666667,1851,5,-0.28696,0.12611,-0.377,-0.214
1851.5,1851,6,-0.27375,0.13502999999999998,-0.3645,-0.1965
1851.5833333333333,1851,7,-0.17794000000000001,0.12696,-0.268,-0.1025
1851.6666666666667,1851,8,-0.239,0.12040999999999999,-0.3225,-0.174
1851.75,1851,9,-0.10052,0.13389,-0.187,-0.0335
1851.8333333333333,1851,10,-0.08082,0.1391,-0.178,-0.005
1851.9166666666667,1851,11,0.08083,0.13796,-0.0235,0.1605
1852.0,1851,12,0.00602,0.1342,-0.0925,0.0845
1852.0833333333333,1852,1,-0.31058,0.13061,-0.406,-0.2285
1852.1666666666667,1852,2,-0.43518,0.13057,-0.5295,-0.354
1852.25,1852,3,-0.35715,0.12844,-0.451,-0.274
1852.3333333333333,1852,4,-0.36138000000000003,0.12065,-0.4535,-0.2835
1852.4166666666667,1852,5,-0.2173,0.11942,-0.306,-0.1405
1852.5,1852,6,-0.044489999999999995,0.11382,-0.1295,0.033
1852.5833333333333,1852,7,0.03457,0.1304,-0.05,0.1105
1852.6666666666667,1852,8,-0.22614,0.12832000000000002,-0.3105,-0.153
1852.75,1852,9,-0.07795,0.12852,-0.165,-0.0055
1852.8333333333333,1852,10,-0.11410999999999999,0.11835,-0.2105,-0.0365
1852.9166666666667,1852,11,-0.0983,0.12174000000000001,-0.197,-0.016
1853.0,1852,12,0.00734,0.12295999999999999,-0.086,0.0885
1853.0833333333333,1853,1,-0.20432,0.11547,-0.2925,-0.1285
1853.1666666666667,1853,2,-0.18183,0.11241,-0.2725,-0.103
1853.25,1853,3,-0.0639,0.11300999999999999,-0.1505,0.0125
1853.3333333333333,1853,4,-0.21128000000000002,0.11785999999999999,-0.2965,-0.1385
1853.4166666666667,1853,5,-0.21796999999999997,0.11573,-0.3015,-0.1465
1853.5,1853,6,-0.13847,0.1106,-0.2195,-0.0675
1853.5833333333333,1853,7,-0.0932,0.10948,-0.1745,-0.023
1853.6666666666667,1853,8,-0.19805,0.10795999999999999,-0.2765,-0.13
1853.75,1853,9,-0.34993,0.11308,-0.4265,-0.287
1853.8333333333333,1853,10,-0.38368,0.10457000000000001,-0.4625,-0.318
1853.9166666666667,1853,11,-0.18185,0.10457999999999999,-0.2645,-0.114
1854.0,1853,12,-0.30726,0.10625,-0.3875,-0.2415
1854.0833333333333,1854,1,-0.22291999999999998,0.10368,-0.3045,-0.1515
1854.1666666666667,1854,2,-0.26708000000000004,0.10135,-0.3505,-0.196
1854.25,1854,3,-0.22376999999999997,0.10077,-0.3075,-0.1515
1854.3333333333333,1854,4,-0.26744,0.10438,-0.349,-0.1965
1854.4166666666667,1854,5,-0.26123,0.10325,-0.3405,-0.1905
1854.5,1854,6,-0.17915,0.10705,-0.2555,-0.1095
1854.5833333333333,1854,7,-0.33816999999999997,0.10474000000000001,-0.4125,-0.274
1854.6666666666667,1854,8,-0.21838000000000002,0.09364,-0.294,-0.154
1854.75,1854,9,-0.13339,0.10116,-0.2105,-0.0695
1854.8333333333333,1854,10,-0.28038,0.09669,-0.3625,-0.2125
1854.9166666666667,1854,11,-0.34462,0.09324,-0.4255,-0.278
1855.0,1854,12,-0.4846,0.10701,-0.565,-0.4175
1855.0833333333333,1855,1,-0.17154,0.09841,-0.2525,-0.101
1855.1666666666667,1855,2,-0.18817,0.09958,-0.2675,-0.1165
1855.25,1855,3,-0.19030999999999998,0.09921,-0.2685,-0.121
1855.3333333333333,1855,4,-0.30872,0.10132999999999999,-0.3875,-0.2375
1855.4166666666667,1855,5,-0.43554,0.09886,-0.51,-0.3675
1855.5,1855,6,-0.32945,0.09779,-0.402,-0.2615
1855.5833333333333,1855,7,-0.31505,0.09161,-0.386,-0.248
1855.6666666666667,1855,8,-0.17222,0.0999,-0.2465,-0.103
1855.75,1855,9,-0.27445,0.1018,-0.3475,-0.212
1855.8333333333333,1855,10,-0.18086,0.09958,-0.2575,-0.115
1855.9166666666667,1855,11,-0.18258,0.10012,-0.2615,-0.115
1856.0,1855,12,-0.15191,0.10898,-0.2315,-0.084
1856.0833333333333,1856,1,-0.11202999999999999,0.10099,-0.192,-0.0425
1856.1666666666667,1856,2,-0.23448000000000002,0.09297000000000001,-0.315,-0.1625
1856.25,1856,3,-0.19498,0.0939,-0.27,-0.1265
1856.3333333333333,1856,4,-0.34289000000000003,0.09193,-0.418,-0.275
1856.4166666666667,1856,5,-0.11416,0.09289,-0.187,-0.046
1856.5,1856,6,-0.31456999999999996,0.09387999999999999,-0.385,-0.249
1856.5833333333333,1856,7,-0.37882,0.09894,-0.45,-0.3115
1856.6666666666667,1856,8,-0.27994,0.09813,-0.35,-0.216
1856.75,1856,9,-0.32716999999999996,0.09345,-0.4,-0.2625
1856.8333333333333,1856,10,-0.35628000000000004,0.09527999999999999,-0.43,-0.2915
1856.9166666666667,1856,11,-0.45266000000000006,0.0953,-0.531,-0.3845
1857.0,1856,12,-0.55614,0.09581,-0.636,-0.487
1857.0833333333333,1857,1,-0.4235,0.09355,-0.4985,-0.357
1857.1666666666667,1857,2,-0.37269,0.09377,-0.4485,-0.3055
1857.25,1857,3,-0.5473600000000001,0.09516000000000001,-0.6185,-0.484
1857.3333333333333,1857,4,-0.47706000000000004,0.09754,-0.5485,-0.4105
1857.4166666666667,1857,5,-0.43256999999999995,0.09397,-0.503,-0.3665
1857.5,1857,6,-0.33721,0.09476,-0.4045,-0.273
1857.5833333333333,1857,7,-0.52979,0.09429,-0.593,-0.4725
1857.6666666666667,1857,8,-0.37461,0.09585,-0.4395,-0.3175
1857.75,1857,9,-0.32948,0.09412000000000001,-0.398,-0.267
1857.8333333333333,1857,10,-0.41461000000000003,0.09604,-0.483,-0.351
1857.9166666666667,1857,11,-0.50949,0.09874,-0.5835,-0.4415
1858.0,1857,12,-0.38063,0.10421,-0.453,-0.3135
1858.0833333333333,1858,1,-0.45996000000000004,0.09925,-0.5275,-0.398
1858.1666666666667,1858,2,-0.40697,0.1019,-0.478,-0.3415
1858.25,1858,3,-0.43078999999999995,0.09617,-0.4975,-0.369
1858.3333333333333,1858,4,-0.5321199999999999,0.10167000000000001,-0.598,-0.468
1858.4166666666667,1858,5,-0.63264,0.10493,-0.698,-0.568
1858.5,1858,6,-0.55077,0.10465,-0.616,-0.486
1858.5833333333333,1858,7,-0.34396,0.1057,-0.406,-0.28
1858.6666666666667,1858,8,-0.26664,0.10057,-0.3305,-0.2045
1858.75,1858,9,-0.30346999999999996,0.09942000000000001,-0.3685,-0.243
1858.8333333333333,1858,10,-0.22161999999999998,0.10005,-0.2915,-0.156
1858.9166666666667,1858,11,-0.27562,0.1031,-0.349,-0.205
1859.0,1858,12,-0.40502,0.10405,-0.478,-0.3355
1859.0833333333333,1859,1,-0.36709,0.10182999999999999,-0.4395,-0.296
1859.1666666666667,1859,2,-0.31828,0.09863,-0.383,-0.2565
1859.25,1859,3,-0.35083000000000003,0.10126,-0.417,-0.2875
1859.3333333333333,1859,4,-0.16510999999999998,0.10318,-0.2315,-0.102
1859.4166666666667,1859,5,-0.22341999999999998,0.09822,-0.287,-0.16
1859.5,1859,6,-0.22587,0.10164,-0.2865,-0.165
1859.5833333333333,1859,7,-0.36582,0.09881000000000001,-0.4265,-0.304
1859.6666666666667,1859,8,-0.2069,0.10463,-0.2655,-0.1505
1859.75,1859,9,-0.44393,0.10142000000000001,-0.507,-0.3815
1859.8333333333333,1859,10,-0.26037,0.10191,-0.328,-0.193
1859.9166666666667,1859,11,-0.28356,0.10432999999999999,-0.3505,-0.218
1860.0,1859,12,-0.1364,0.09944,-0.2045,-0.0695
1860.0833333333333,1860,1,-0.17845999999999998,0.09984,-0.2405,-0.117
1860.1666666666667,1860,2,-0.23669,0.10775,-0.3045,-0.169
1860.25,1860,3,-0.20016,0.10535,-0.262,-0.1395
1860.3333333333333,1860,4,-0.21936,0.09863999999999999,-0.2825,-0.156
1860.4166666666667,1860,5,-0.28384000000000004,0.09752999999999999,-0.34,-0.2255
1860.5,1860,6,-0.28902,0.10826,-0.348,-0.2305
1860.5833333333333,1860,7,-0.26059,0.10742,-0.314,-0.208
1860.6666666666667,1860,8,-0.26757,0.1091,-0.325,-0.2115
1860.75,1860,9,-0.12230999999999999,0.11420999999999999,-0.182,-0.059
1860.8333333333333,1860,10,-0.27847,0.10687,-0.3405,-0.213
1860.9166666666667,1860,11,-0.26489,0.10859,-0.3245,-0.203
1861.0,1860,12,-0.24106999999999998,0.10820999999999999,-0.3065,-0.1725
1861.0833333333333,1861,1,-0.30068,0.1123,-0.3625,-0.2355
1861.1666666666667,1861,2,-0.56882,0.11799000000000001,-0.6275,-0.5085
1861.25,1861,3,-0.59085,0.1311,-0.6505,-0.5295
1861.3333333333333,1861,4,-0.15795,0.12261,-0.2185,-0.096
1861.4166666666667,1861,5,-0.52823,0.12242,-0.591,-0.463
1861.5,1861,6,-0.33718000000000004,0.13357,-0.395,-0.2765
1861.5833333333333,1861,7,-0.43626000000000004,0.12265,-0.497,-0.372
1861.6666666666667,1861,8,-0.24761,0.11955,-0.3075,-0.1865
1861.75,1861,9,-0.288,0.12802,-0.3475,-0.225
1861.8333333333333,1861,10,-0.34319,0.12591,-0.4055,-0.2765
1861.9166666666667,1861,11,-0.29902,0.13092,-0.3575,-0.2365
1862.0,1861,12,-0.2736,0.12435,-0.3275,-0.2165
1862.0833333333333,1862,1,-0.45068,0.12808,-0.507,-0.393
1862.1666666666667,1862,2,-0.54476,0.13304000000000002,-0.598,-0.4875
1862.25,1862,3,-0.35149,0.11754,-0.4095,-0.291
1862.3333333333333,1862,4,-0.22309,0.11705,-0.2825,-0.158
1862.4166666666667,1862,5,-0.16218,0.12050999999999999,-0.221,-0.101
1862.5,1862,6,-0.32514,0.11344000000000001,-0.379,-0.268
1862.5833333333333,1862,7,-0.3435,0.11812,-0.398,-0.286
1862.6666666666667,1862,8,-0.67483,0.12387000000000001,-0.7305,-0.6165
1862.75,1862,9,-0.49543999999999994,0.11462,-0.5505,-0.438
1862.8333333333333,1862,10,-0.30671,0.11262,-0.3625,-0.2495
1862.9166666666667,1862,11,-0.42173,0.13043,-0.4765,-0.3665
1863.0,1862,12,-0.46687,0.12553,-0.5205,-0.411
1863.0833333333333,1863,1,-0.40598,0.1278,-0.461,-0.3465
1863.1666666666667,1863,2,-0.29728000000000004,0.11974000000000001,-0.352,-0.2385
1863.25,1863,3,-0.21599000000000002,0.12424,-0.275,-0.1485
1863.3333333333333,1863,4,-0.24056,0.11759000000000001,-0.2995,-0.178
1863.4166666666667,1863,5,-0.44893,0.11508,-0.504,-0.3895
1863.5,1863,6,-0.40003,0.11868,-0.4575,-0.3365
1863.5833333333333,1863,7,-0.32561,0.13323,-0.3785,-0.2665
1863.6666666666667,1863,8,-0.31664000000000003,0.12476,-0.373,-0.254
1863.75,1863,9,-0.41118999999999994,0.12934,-0.466,-0.3495
1863.8333333333333,1863,10,-0.25653000000000004,0.13136,-0.3145,-0.1925
1863.9166666666667,1863,11,-0.35723,0.13437000000000002,-0.417,-0.2925
1864.0,1863,12,-0.27198,0.12088,-0.3265,-0.2115
1864.0833333333333,1864,1,-0.6362399999999999,0.11717000000000001,-0.687,-0.579
1864.1666666666667,1864,2,-0.57768,0.11042,-0.6295,-0.52
1864.25,1864,3,-0.52768,0.10908,-0.5805,-0.468
1864.3333333333333,1864,4,-0.44513,0.11957999999999999,-0.5,-0.381
1864.4166666666667,1864,5,-0.22121,0.12278,-0.2735,-0.1605
1864.5,1864,6,-0.29662,0.10834,-0.348,-0.2365
1864.5833333333333,1864,7,-0.20695999999999998,0.11266,-0.257,-0.1475
1864.6666666666667,1864,8,-0.3553,0.12027,-0.405,-0.2975
1864.75,1864,9,-0.48193,0.13067,-0.534,-0.424
1864.8333333333333,1864,10,-0.39487,0.11945,-0.447,-0.333
1864.9166666666667,1864,11,-0.08859,0.11001,-0.142,-0.0255
1865.0,1864,12,-0.19105999999999998,0.12030999999999999,-0.243,-0.1295
1865.0833333333333,1865,1,-0.13545,0.1147,-0.187,-0.0765
1865.1666666666667,1865,2,-0.0913,0.12372999999999999,-0.1405,-0.0325
1865.25,1865,3,-0.10128,0.11605,-0.151,-0.0415
1865.3333333333333,1865,4,-0.11344000000000001,0.11660999999999999,-0.1665,-0.05
1865.4166666666667,1865,5,-0.3277,0.12150999999999999,-0.379,-0.268
1865.5,1865,6,-0.24336999999999998,0.12214000000000001,-0.292,-0.1845
1865.5833333333333,1865,7,-0.22369,0.12127,-0.2745,-0.1625
1865.6666666666667,1865,8,-0.21186999999999998,0.12889,-0.261,-0.1515
1865.75,1865,9,-0.26550999999999997,0.12797999999999998,-0.3155,-0.2065
1865.8333333333333,1865,10,-0.2344,0.13882,-0.2855,-0.1745
1865.9166666666667,1865,11,-0.37474,0.12283,-0.4225,-0.3155
1866.0,1865,12,-0.2359,0.11772,-0.2815,-0.1805
1866.0833333333333,1866,1,-0.246,0.11091,-0.295,-0.187
1866.1666666666667,1866,2,-0.03243,0.11539,-0.0835,0.031
1866.25,1866,3,-0.42051000000000005,0.11968,-0.4725,-0.3555
1866.3333333333333,1866,4,-0.31759,0.11817000000000001,-0.3665,-0.2555
1866.4166666666667,1866,5,-0.37466,0.12082999999999999,-0.4235,-0.3135
1866.5,1866,6,0.0086,0.12120999999999998,-0.0395,0.0705
1866.5833333333333,1866,7,-0.06607,0.12788,-0.1125,-0.0065
1866.6666666666667,1866,8,-0.18930999999999998,0.12648,-0.2375,-0.1285
1866.75,1866,9,-0.34326,0.13305999999999998,-0.3925,-0.283
1866.8333333333333,1866,10,-0.09531,0.13496,-0.1455,-0.0345
1866.9166666666667,1866,11,-0.0837,0.12529,-0.1325,-0.0235
1867.0,1866,12,-0.33273,0.12785,-0.3795,-0.276
1867.0833333333333,1867,1,-0.16111,0.13471,-0.213,-0.0995
1867.1666666666667,1867,2,-0.25903000000000004,0.12251,-0.305,-0.2
1867.25,1867,3,-0.05943,0.11350999999999999,-0.1035,-0.0025
1867.3333333333333,1867,4,-0.10697999999999999,0.11685,-0.157,-0.045
1867.4166666666667,1867,5,-0.18413,0.1263,-0.2295,-0.126
1867.5,1867,6,-0.29536999999999997,0.12102,-0.3435,-0.2365
1867.5833333333333,1867,7,-0.19411,0.12328,-0.2395,-0.1335
1867.6666666666667,1867,8,-0.28975,0.12904000000000002,-0.3355,-0.2295
1867.75,1867,9,-0.10205,0.12757000000000002,-0.1475,-0.0455
1867.8333333333333,1867,10,-0.15559,0.13013,-0.2015,-0.0985
1867.9166666666667,1867,11,-0.20375,0.13639,-0.2485,-0.1475
1868.0,1867,12,-0.45766999999999997,0.11546,-0.5035,-0.3985
1868.0833333333333,1868,1,-0.37892,0.14551,-0.4215,-0.327
1868.1666666666667,1868,2,-0.23183,0.12165999999999999,-0.277,-0.177
1868.25,1868,3,-0.00957,0.12704000000000001,-0.0555,0.0505
1868.3333333333333,1868,4,-0.15947,0.11552,-0.2075,-0.0985
1868.4166666666667,1868,5,-0.26325,0.12811,-0.3115,-0.203
1868.5,1868,6,-0.46224,0.12753,-0.506,-0.4035
1868.5833333333333,1868,7,-0.12318,0.12958,-0.167,-0.0645
1868.6666666666667,1868,8,-0.19507,0.12955999999999998,-0.2405,-0.1345
1868.75,1868,9,-0.15602,0.12177,-0.1975,-0.102
1868.8333333333333,1868,10,-0.27803,0.12337000000000001,-0.321,-0.2225
1868.9166666666667,1868,11,-0.16437000000000002,0.12150999999999999,-0.2045,-0.1135
1869.0,1868,12,-0.17127,0.12082999999999999,-0.213,-0.1165
1869.0833333333333,1869,1,-0.33133,0.11897999999999999,-0.372,-0.278
1869.1666666666667,1869,2,-0.13667,0.11478,-0.182,-0.075
1869.25,1869,3,-0.38526,0.11406,-0.4305,-0.3255
1869.3333333333333,1869,4,-0.14127,0.11127000000000001,-0.186,-0.0815
1869.4166666666667,1869,5,-0.26915,0.11767999999999999,-0.311,-0.212
1869.5,1869,6,-0.39402,0.11475999999999999,-0.436,-0.339
1869.5833333333333,1869,7,-0.33942,0.11135999999999999,-0.38,-0.2855
1869.6666666666667,1869,8,-0.20590999999999998,0.12274000000000002,-0.248,-0.1515
1869.75,1869,9,-0.28885,0.10157000000000001,-0.332,-0.2345
1869.8333333333333,1869,10,-0.30315,0.09841,-0.345,-0.2505
1869.9166666666667,1869,11,-0.26869,0.10518,-0.3125,-0.2145
1870.0,1869,12,-0.34312,0.10529000000000001,-0.3875,-0.286
1870.0833333333333,1870,1,-0.19645,0.09201000000000001,-0.238,-0.144
1870.1666666666667,1870,2,-0.2119,0.08535,-0.255,-0.156
1870.25,1870,3,-0.22638000000000003,0.09598999999999999,-0.2695,-0.1685
1870.3333333333333,1870,4,-0.1125,0.10657,-0.1565,-0.054
1870.4166666666667,1870,5,-0.2918,0.103,-0.3335,-0.2335
1870.5,1870,6,-0.31429,0.0957,-0.354,-0.26
1870.5833333333333,1870,7,-0.11498,0.09826,-0.152,-0.0635
1870.6666666666667,1870,8,-0.15846,0.10149,-0.198,-0.1045
1870.75,1870,9,-0.29978,0.1,-0.34,-0.247
1870.8333333333333,1870,10,-0.33005,0.12114000000000001,-0.376,-0.2715
1870.9166666666667,1870,11,-0.22773000000000002,0.09985,-0.2735,-0.1685
1871.0,1870,12,-0.22395,0.10860999999999998,-0.267,-0.1685
1871.0833333333333,1871,1,-0.21988000000000002,0.10559,-0.26,-0.1655
1871.1666666666667,1871,2,-0.21991999999999998,0.1092,-0.2615,-0.163
1871.25,1871,3,-0.07199,0.10286,-0.1145,-0.0135
1871.3333333333333,1871,4,-0.15787,0.09683,-0.199,-0.1045
1871.4166666666667,1871,5,-0.19094,0.1019,-0.231,-0.1365
1871.5,1871,6,-0.20769,0.10732,-0.246,-0.156
1871.5833333333333,1871,7,-0.07306,0.09979,-0.1105,-0.022
1871.6666666666667,1871,8,-0.33657,0.09695,-0.3735,-0.289
1871.75,1871,9,-0.38434,0.10833,-0.425,-0.332
1871.8333333333333,1871,10,-0.47208,0.11157,-0.514,-0.418
1871.9166666666667,1871,11,-0.17565999999999998,0.10787000000000001,-0.2125,-0.128
1872.0,1871,12,-0.27073,0.0992,-0.309,-0.2215
1872.0833333333333,1872,1,-0.32384,0.09862,-0.359,-0.2765
1872.1666666666667,1872,2,-0.31505,0.10835999999999998,-0.356,-0.2615
1872.25,1872,3,-0.41889,0.10322,-0.458,-0.366
1872.3333333333333,1872,4,-0.28215,0.09761,-0.3215,-0.229
1872.4166666666667,1872,5,-0.16965,0.09721,-0.2095,-0.112
1872.5,1872,6,-0.27909,0.09035,-0.3175,-0.224
1872.5833333333333,1872,7,-0.14415999999999998,0.09942000000000001,-0.182,-0.09
1872.6666666666667,1872,8,-0.07189,0.1012,-0.1095,-0.0215
1872.75,1872,9,-0.17422,0.10255,-0.213,-0.1215
1872.8333333333333,1872,10,-0.3011,0.09281,-0.343,-0.245
1872.9166666666667,1872,11,-0.16249,0.09979,-0.205,-0.104
1873.0,1872,12,-0.29186999999999996,0.08793,-0.331,-0.2385
1873.0833333333333,1873,1,-0.07495,0.08893999999999999,-0.114,-0.0235
1873.1666666666667,1873,2,-0.30414,0.09823,-0.343,-0.2535
1873.25,1873,3,-0.21247,0.08992,-0.252,-0.161
1873.3333333333333,1873,4,-0.29646999999999996,0.10136,-0.336,-0.247
1873.4166666666667,1873,5,-0.31122,0.10117000000000001,-0.3505,-0.2605
1873.5,1873,6,-0.42244,0.09962,-0.459,-0.3745
1873.5833333333333,1873,7,-0.20728000000000002,0.10006,-0.2475,-0.157
1873.6666666666667,1873,8,-0.23584000000000002,0.0907,-0.2735,-0.1865
1873.75,1873,9,-0.35215,0.11177000000000001,-0.393,-0.302
1873.8333333333333,1873,10,-0.40112,0.10192000000000001,-0.443,-0.35
1873.9166666666667,1873,11,-0.33701,0.08809,-0.3765,-0.288
1874.0,1873,12,-0.38223,0.10173,-0.4235,-0.3315
1874.0833333333333,1874,1,-0.22466999999999998,0.09995,-0.2635,-0.1785
1874.1666666666667,1874,2,-0.47522,0.09222000000000001,-0.516,-0.425
1874.25,1874,3,-0.41831999999999997,0.08928,-0.4595,-0.368
1874.3333333333333,1874,4,-0.44464,0.1011,-0.487,-0.394
1874.4166666666667,1874,5,-0.33629000000000003,0.10925,-0.377,-0.2865
1874.5,1874,6,-0.5655,0.10829000000000001,-0.604,-0.518
1874.5833333333333,1874,7,-0.19330999999999998,0.10347999999999999,-0.2325,-0.1455
1874.6666666666667,1874,8,-0.40979,0.09688,-0.449,-0.362
1874.75,1874,9,-0.28017,0.09485,-0.32,-0.2315
1874.8333333333333,1874,10,-0.52547,0.09543,-0.5685,-0.4735
1874.9166666666667,1874,11,-0.40593,0.08941,-0.4505,-0.352
1875.0,1874,12,-0.42122,0.09505,-0.466,-0.367
1875.0833333333333,1875,1,-0.28572,0.09755,-0.33,-0.2315
1875.1666666666667,1875,2,-0.17257999999999998,0.10445,-0.2175,-0.1175
1875.25,1875,3,-0.31089,0.10047,-0.353,-0.2595
1875.3333333333333,1875,4,-0.26866999999999996,0.09708,-0.311,-0.2165
1875.4166666666667,1875,5,-0.17531,0.10362,-0.213,-0.128
1875.5,1875,6,-0.2782,0.08954,-0.314,-0.2315
1875.5833333333333,1875,7,-0.34809,0.09973,-0.3845,-0.302
1875.6666666666667,1875,8,-0.16317,0.102,-0.199,-0.1195
1875.75,1875,9,-0.10690999999999999,0.10294,-0.146,-0.055
1875.8333333333333,1875,10,-0.15250999999999998,0.09873,-0.1955,-0.0955
1875.9166666666667,1875,11,-0.21895,0.10365,-0.264,-0.16
1876.0,1875,12,-0.41681999999999997,0.09917000000000001,-0.46,-0.363
1876.0833333333333,1876,1,-0.3884,0.0959,-0.433,-0.3365
1876.1666666666667,1876,2,-0.29686,0.09842000000000001,-0.343,-0.2435
1876.25,1876,3,-0.3001,0.10232999999999999,-0.346,-0.248
1876.3333333333333,1876,4,-0.30382,0.10119,-0.3505,-0.2495
1876.4166666666667,1876,5,-0.44785,0.09727999999999999,-0.4895,-0.3995
1876.5,1876,6,-0.41941999999999996,0.1061,-0.4595,-0.376
1876.5833333333333,1876,7,-0.25468,0.09532,-0.2935,-0.213
1876.6666666666667,1876,8,-0.29607,0.09983,-0.335,-0.2505
1876.75,1876,9,-0.48012,0.11030999999999999,-0.524,-0.429
1876.8333333333333,1876,10,-0.35436999999999996,0.09643,-0.398,-0.3
1876.9166666666667,1876,11,-0.33098,0.09671,-0.3795,-0.2745
1877.0,1876,12,-0.27948,0.09479,-0.3245,-0.227
1877.0833333333333,1877,1,-0.35901,0.09432,-0.4055,-0.3105
1877.1666666666667,1877,2,0.08641,0.10207000000000001,0.038,0.1395
1877.25,1877,3,-0.09625,0.10568,-0.1435,-0.045
1877.3333333333333,1877,4,-0.09304,0.09742999999999999,-0.1385,-0.044
1877.4166666666667,1877,5,-0.29239,0.1071,-0.3355,-0.246
1877.5,1877,6,-0.09852999999999999,0.1001,-0.1385,-0.056
1877.5833333333333,1877,7,-0.04345,0.09919,-0.0835,-0.0015
1877.6666666666667,1877,8,0.088,0.09475,0.048,0.1315
1877.75,1877,9,0.08678,0.09102,0.0445,0.1325
1877.8333333333333,1877,10,0.22591,0.10974,0.1775,0.279
1877.9166666666667,1877,11,0.06545,0.0972,0.0165,0.125
1878.0,1877,12,0.12539,0.09006,0.0765,0.1795
1878.0833333333333,1878,1,0.27043,0.09327,0.222,0.3265
1878.1666666666667,1878,2,0.25354,0.09404,0.206,0.309
1878.25,1878,3,0.14909,0.10125,0.103,0.199
1878.3333333333333,1878,4,0.27105,0.09512000000000001,0.225,0.321
1878.4166666666667,1878,5,0.01102,0.10726,-0.03,0.0535
1878.5,1878,6,-0.045239999999999995,0.10086,-0.083,-0.006
1878.5833333333333,1878,7,-0.10477,0.09825,-0.143,-0.0645
1878.6666666666667,1878,8,-0.07,0.09581,-0.11,-0.027
1878.75,1878,9,-0.08578999999999999,0.09137999999999999,-0.1275,-0.0355
1878.8333333333333,1878,10,-0.2186,0.09937,-0.266,-0.1605
1878.9166666666667,1878,11,-0.28501,0.10290999999999999,-0.334,-0.218
1879.0,1878,12,-0.20104,0.08684,-0.2475,-0.1455
1879.0833333333333,1879,1,-0.15399000000000002,0.0997,-0.2,-0.0985
1879.1666666666667,1879,2,-0.12639,0.09523,-0.174,-0.07
1879.25,1879,3,-0.09358999999999999,0.08928,-0.1385,-0.0465
1879.3333333333333,1879,4,-0.16330999999999998,0.08772999999999999,-0.2085,-0.1145
1879.4166666666667,1879,5,-0.23918000000000003,0.091,-0.2805,-0.1955
1879.5,1879,6,-0.24098000000000003,0.08417999999999999,-0.28,-0.1995
1879.5833333333333,1879,7,-0.27042,0.09711,-0.309,-0.2275
1879.6666666666667,1879,8,-0.1464,0.08265,-0.185,-0.1035
1879.75,1879,9,-0.19312,0.09026,-0.234,-0.143
1879.8333333333333,1879,10,-0.20695999999999998,0.08952,-0.2505,-0.151
1879.9166666666667,1879,11,-0.24477,0.0928,-0.29,-0.1895
1880.0,1879,12,-0.29388000000000003,0.08681,-0.3385,-0.241
1880.0833333333333,1880,1,-0.22829000000000002,0.09025,-0.2745,-0.184
1880.1666666666667,1880,2,-0.13526,0.08536,-0.184,-0.0875
1880.25,1880,3,-0.010159999999999999,0.08517000000000001,-0.0605,0.042
1880.3333333333333,1880,4,-0.11584000000000001,0.08751,-0.1645,-0.068
1880.4166666666667,1880,5,-0.33873000000000003,0.09744,-0.3835,-0.2915
1880.5,1880,6,-0.38432,0.08915,-0.425,-0.3465
1880.5833333333333,1880,7,-0.25989,0.08824,-0.302,-0.2195
1880.6666666666667,1880,8,-0.15026,0.08185,-0.1925,-0.109
1880.75,1880,9,-0.23063000000000003,0.09063,-0.2775,-0.1795
1880.8333333333333,1880,10,-0.23506999999999997,0.08497,-0.2865,-0.174
1880.9166666666667,1880,11,-0.18621,0.0836,-0.2385,-0.1275
1881.0,1880,12,-0.16618,0.07998999999999999,-0.2175,-0.1085
1881.0833333333333,1881,1,-0.09557,0.08641,-0.148,-0.0395
1881.1666666666667,1881,2,-0.10364000000000001,0.08466,-0.1575,-0.045
1881.25,1881,3,-0.025869999999999997,0.08467999999999999,-0.078,0.028
1881.3333333333333,1881,4,-0.07016,0.08614,-0.12,-0.0205
1881.4166666666667,1881,5,-0.07461,0.08288999999999999,-0.1215,-0.029
1881.5,1881,6,-0.16372,0.09547,-0.207,-0.1235
1881.5833333333333,1881,7,-0.16192,0.08983,-0.202,-0.124
1881.6666666666667,1881,8,-0.17782,0.08484,-0.223,-0.136
